Date,Close,rendement,taux de rendement,Volume,,
24/11/2010,2758.02002,18.649903,0.680809902,0,,
25/11/2010,2765.050049,7.030029,0.254894053,0,,
26/11/2010,2736.959961,-28.090088,-1.015897995,0,,
29/11/2010,2669.959961,-67,-2.447971507,0,,
30/11/2010,2650.98999,-18.969971,-0.71049646,0,,
01/12/2010,2721.870117,70.880127,2.673722921,0,,
02/12/2010,2781.389893,59.519776,2.186723592,0,,
03/12/2010,2782.389893,1,0.035953248,0,,
06/12/2010,2769.959961,-12.429932,-0.446735809,0,,
07/12/2010,2802.73999,32.780029,1.183411654,0,,
08/12/2010,2818.949951,16.209961,0.578361213,0,,
09/12/2010,2840.709961,21.76001,0.77191899,0,,
10/12/2010,2839.530029,-1.179932,-0.041536518,0,,
13/12/2010,2855.370117,15.840088,0.557841891,0,,
14/12/2010,2861.669922,6.299805,0.220630067,0,,
15/12/2010,2831.879883,-29.790039,-1.041001926,0,,
16/12/2010,2845.780029,13.900146,0.490845183,0,,
17/12/2010,2821.77002,-24.010009,-0.843705724,0,,
20/12/2010,2839.219971,17.449951,0.618404437,0,,
21/12/2010,2876.98999,37.770019,1.330295623,0,,
22/12/2010,2869.629883,-7.360107,-0.255826646,0,,
23/12/2010,2864.52002,-5.109863,-0.178066971,0,,
27/12/2010,2826.51001,-38.01001,-1.326924222,0,,
28/12/2010,2824.300049,-2.209961,-0.078186916,0,,
29/12/2010,2841.22998,16.929931,0.599438116,0,,
30/12/2010,2807.040039,-34.189941,-1.203350001,0,,
03/01/2011,2839.429932,32.389893,1.153880691,0,,
04/01/2011,2844.169922,4.73999,0.166934565,0,,
05/01/2011,2833.73999,-10.429932,-0.366712689,0,,
06/01/2011,2836.22998,2.48999,0.087869388,0,,
07/01/2011,2808.25,-27.97998,-0.986520141,0,,
10/01/2011,2760.879883,-47.370117,-1.686819799,0,,
11/01/2011,2796.600098,35.720215,1.293798228,0,,
12/01/2011,2879.110107,82.510009,2.950368523,0,,
13/01/2011,2915.620117,36.51001,1.268100512,0,,
14/01/2011,2920.399902,4.779785,0.163937166,0,,
17/01/2011,2910.629883,-9.770019,-0.334543875,0,,
18/01/2011,2945.620117,34.990234,1.202153328,0,,
19/01/2011,2923.76001,-21.860107,-0.74212241,0,,
20/01/2011,2927.419922,3.659912,0.125178263,0,,
21/01/2011,2970.560059,43.140137,1.473657287,0,,
24/01/2011,2979.060059,8.5,0.286141328,0,,
25/01/2011,2957.780029,-21.28003,-0.714320275,0,,
26/01/2011,2967.780029,10,0.338091403,0,,
27/01/2011,2989.75,21.969971,0.740282999,0,,
28/01/2011,2954.129883,-35.620117,-1.191407877,0,,
31/01/2011,2953.629883,-0.5,-0.016925458,0,,
01/02/2011,3006.810059,53.180176,1.800502368,0,,
02/02/2011,3012.699951,5.889892,0.19588507,0,,
03/02/2011,2995.48999,-17.209961,-0.571247097,0,,
04/02/2011,3003.189941,7.699951,0.257051468,0,,
07/02/2011,3031.179932,27.989991,0.932008682,0,,
08/02/2011,3042.5,11.320068,0.373454175,0,,
09/02/2011,3031.620117,-10.879883,-0.357596812,0,,
10/02/2011,3025.679932,-5.940185,-0.195940942,0,,
11/02/2011,3024.360107,-1.319825,-0.043620774,0,,
14/02/2011,3018.379883,-5.980224,-0.197735183,0,,
15/02/2011,3030.459961,12.080078,0.400217284,0,,
16/02/2011,3061.919922,31.459961,1.038124951,0,,
17/02/2011,3064.540039,2.620117,0.085571049,0,,
18/02/2011,3068,3.459961,0.11290311,0,,
21/02/2011,3012.340088,-55.659912,-1.814208344,0,,
22/02/2011,2983.330078,-29.01001,-0.963039005,0,,
23/02/2011,2954.919922,-28.410156,-0.952296771,0,,
24/02/2011,2949.129883,-5.790039,-0.195945716,0,,
25/02/2011,2985.02002,35.890137,1.216973766,0,,
28/02/2011,3013.090088,28.070068,0.94036448,0,,
01/03/2011,2983.27002,-29.820068,-0.989683917,0,,
02/03/2011,2958.800049,-24.469971,-0.820239899,0,,
03/03/2011,2969.23999,10.439941,0.352843748,0,,
04/03/2011,2949.179932,-20.060058,-0.67559571,0,,
07/03/2011,2931.419922,-17.76001,-0.602201643,0,,
08/03/2011,2945.419922,14,0.477584255,0,,
09/03/2011,2935.110107,-10.309815,-0.350028698,0,,
10/03/2011,2909.72998,-25.380127,-0.864707833,0,,
11/03/2011,2883.840088,-25.889892,-0.889769572,0,,
14/03/2011,2852.110107,-31.729981,-1.100268393,0,,
15/03/2011,2784.199951,-67.910156,-2.38104959,0,,
16/03/2011,2721.23999,-62.959961,-2.26133044,0,,
17/03/2011,2786.159912,64.919922,2.38567426,0,,
18/03/2011,2792.610107,6.450195,0.231508428,0,,
21/03/2011,2860.810059,68.199952,2.442158031,0,,
22/03/2011,2854.790039,-6.02002,-0.210430608,0,,
23/03/2011,2866.22998,11.439941,0.400727929,0,,
24/03/2011,2909.780029,43.550049,1.519419213,0,,
25/03/2011,2911.330078,1.550049,0.053270315,0,,
28/03/2011,2914.76001,3.429932,0.11781323,0,,
29/03/2011,2910.929932,-3.830078,-0.131402859,0,,
30/03/2011,2936.439941,25.510009,0.876352561,0,,
31/03/2011,2910.909912,-25.530029,-0.869421119,0,,
01/04/2011,2962.919922,52.01001,1.786726885,0,,
04/04/2011,2955.840088,-7.079834,-0.238947869,0,,
05/04/2011,2950.959961,-4.880127,-0.165101185,0,,
06/04/2011,2971.47998,20.520019,0.695367584,0,,
07/04/2011,2963.689941,-7.790039,-0.262160238,0,,
08/04/2011,2984.659912,20.969971,0.707562917,0,,
11/04/2011,2974.580078,-10.079834,-0.337721358,0,,
12/04/2011,2932.330078,-42.25,-1.420368553,0,,
13/04/2011,2949.97998,17.649902,0.601907068,0,,
14/04/2011,2917.719971,-32.260009,-1.093567049,0,,
15/04/2011,2919.050049,1.330078,0.045586212,0,,
18/04/2011,2847.959961,-71.090088,-2.435384348,0,,
19/04/2011,2857.610107,9.650146,0.33884416,0,,
20/04/2011,2921.429932,63.819825,2.233328642,0,,
21/04/2011,2936.300049,14.870117,0.509001323,0,,
26/04/2011,2955.360107,19.060058,0.649118199,0,,
27/04/2011,2977.590088,22.229981,0.752191956,0,,
28/04/2011,3005.330078,27.73999,0.931625549,0,,
29/04/2011,3011.25,5.919922,0.196980759,0,,
02/05/2011,3008.889893,-2.360107,-0.078376322,0,,
03/05/2011,3000.389893,-8.5,-0.282496213,0,,
04/05/2011,2952.02002,-48.369873,-1.612119582,0,,
05/05/2011,2926.540039,-25.479981,-0.863137134,0,,
06/05/2011,2952.899902,26.359863,0.900717661,0,,
09/05/2011,2902.399902,-50.5,-1.710183266,0,,
10/05/2011,2939.02002,36.620118,1.261718551,0,,
11/05/2011,2942.429932,3.409912,0.116022075,0,,
12/05/2011,2917.050049,-25.379883,-0.862548424,0,,
13/05/2011,2894.600098,-22.449951,-0.769611444,0,,
16/05/2011,2881.310059,-13.290039,-0.459132127,0,,
17/05/2011,2849.600098,-31.709961,-1.100539697,0,,
18/05/2011,2867.300049,17.699951,0.621138068,0,,
19/05/2011,2890.600098,23.300049,0.812612862,0,,
20/05/2011,2853.97998,-36.620118,-1.26686905,0,,
23/05/2011,2794.26001,-59.71997,-2.092515379,0,,
24/05/2011,2801.27002,7.01001,0.250871786,0,,
25/05/2011,2816.840088,15.570068,0.555821748,0,,
26/05/2011,2799.820068,-17.02002,-0.604223863,0,,
27/05/2011,2819.399902,19.579834,0.699324725,0,,
30/05/2011,2814.340088,-5.059814,-0.179464218,0,,
31/05/2011,2861.919922,47.579834,1.690621336,0,,
01/06/2011,2827.659912,-34.26001,-1.197098833,0,,
02/06/2011,2827.659912,-34.26001,-1.197098833,0,,
03/06/2011,2789.110107,-38.549805,-1.363311226,0,,
06/06/2011,2765.330078,-23.780029,-0.852602733,0,,
07/06/2011,2774.5,9.169922,0.331603163,0,,
08/06/2011,2752.060059,-22.439941,-0.808792251,0,,
09/06/2011,2778.120117,26.060058,0.946929116,0,,
10/06/2011,2732.540039,-45.580078,-1.640680607,0,,
11/06/2011,2732.540039,-45.580078,-1.640680607,0,,
14/06/2011,2779.939941,47.399902,1.734646202,0,,
15/06/2011,2731.5,-48.439941,-1.742481565,0,,
16/06/2011,2730.620117,-0.879883,-0.032212447,0,,
17/06/2011,2770.120117,39.5,1.446557863,0,,
20/06/2011,2748.01001,-22.110107,-0.798164197,0,,
21/06/2011,2801.98999,53.97998,1.964329817,0,,
22/06/2011,2795.070068,-6.919922,-0.246964551,0,,
23/06/2011,2730.860107,-64.209961,-2.297257651,0,,
24/06/2011,2715.879883,-14.980224,-0.548553328,0,,
27/06/2011,2723.929932,8.050049,0.296406665,0,,
28/06/2011,2750.48999,26.560058,0.975063921,0,,
29/06/2011,2802.550049,52.060059,1.892755807,0,,
30/06/2011,2848.530029,45.97998,1.640647953,0,,
01/07/2011,2875.669922,27.139893,0.952768366,0,,
04/07/2011,2870.189941,-5.479981,-0.19056363,0,,
05/07/2011,2850.51001,-19.679931,-0.685666503,0,,
06/07/2011,2832.629883,-17.880127,-0.627260628,0,,
07/07/2011,2844.51001,11.880127,0.419402728,0,,
08/07/2011,2790.090088,-54.419922,-1.913156284,0,,
11/07/2011,2709.149902,-80.940186,-2.900988264,0,,
12/07/2011,2693.530029,-15.619873,-0.576559938,0,,
13/07/2011,2715.050049,21.52002,0.798952296,0,,
14/07/2011,2695.290039,-19.76001,-0.727795423,0,,
15/07/2011,2675.379883,-19.910156,-0.738701799,0,,
18/07/2011,2622.360107,-53.019776,-1.981766266,0,,
19/07/2011,2657.449951,35.089844,1.338101655,0,,
20/07/2011,2705.75,48.300049,1.817533722,0,,
21/07/2011,2763.340088,57.590088,2.128433447,0,,
22/07/2011,2772.600098,9.26001,0.335102076,0,,
25/07/2011,2742.699951,-29.900147,-1.07841542,0,,
26/07/2011,2739.649902,-3.050049,-0.111206076,0,,
27/07/2011,2693.709961,-45.939941,-1.676854439,0,,
28/07/2011,2692.76001,-0.949951,-0.035265526,0,,
29/07/2011,2670.370117,-22.389893,-0.831484905,0,,
02/08/2011,2544.889893,-125.480224,-4.698982482,0,,
02/08/2011,2544.889893,-125.480224,-4.698982482,0,,
03/08/2011,2497.830078,-47.059815,-1.849188648,0,,
04/08/2011,2412.290039,-85.540039,-3.424573983,0,,
05/08/2011,2375.149902,-37.140137,-1.539621538,0,,
08/08/2011,2286.909912,-88.23999,-3.715133513,0,,
09/08/2011,2294.23999,7.330078,0.320523251,0,,
10/08/2011,2153.77002,-140.46997,-6.122723456,0,,
11/08/2011,2215.449951,61.679931,2.863812312,0,,
12/08/2011,2307.330078,91.880127,4.147244534,0,,
15/08/2011,2324.47998,17.149902,0.74327909,0,,
16/08/2011,2323.669922,-0.810058,-0.034848999,0,,
17/08/2011,2331.120117,7.450195,0.320621915,0,,
18/08/2011,2206.610107,-124.51001,-5.341209537,0,,
19/08/2011,2159.070068,-47.540039,-2.154437653,0,,
22/08/2011,2183.389893,24.319825,1.126402768,0,,
23/08/2011,2199.97998,16.590087,0.759831629,0,,
24/08/2011,2238.699951,38.719971,1.760014698,0,,
25/08/2011,2216.699951,-22,-0.982713203,0,,
26/08/2011,2190.439941,-26.26001,-1.184644317,0,,
29/08/2011,2239.300049,48.860108,2.230607061,0,,
30/08/2011,2239.139893,-0.160156,-0.007152056,0,,
31/08/2011,2302.080078,62.940185,2.81090901,0,,
01/09/2011,2305.75,3.669922,0.159417652,0,,
02/09/2011,2220.719971,-85.030029,-3.687738437,0,,
05/09/2011,2107.27002,-113.449951,-5.108701344,0,,
06/09/2011,2080.100098,-27.169922,-1.289342217,0,,
07/09/2011,2151.159912,71.059814,3.416172812,0,,
08/09/2011,2163.399902,12.23999,0.568994891,0,,
09/09/2011,2073.669922,-89.72998,-4.147637241,0,,
12/09/2011,1995.01001,-78.659912,-3.793270624,0,,
13/09/2011,2036.640015,41.630005,2.086706572,0,,
14/09/2011,2083.379883,46.739868,2.294949901,0,,
15/09/2011,2155.620117,72.240234,3.467453756,0,,
16/09/2011,2159.280029,3.659912,0.169784647,0,,
19/09/2011,2096.100098,-63.179931,-2.92597209,0,,
20/09/2011,2140.409912,44.309814,2.11391689,0,,
21/09/2011,2098.48999,-41.919922,-1.958499714,0,,
22/09/2011,1995.75,-102.73999,-4.895900885,0,,
23/09/2011,2026.030029,30.280029,1.517225554,0,,
26/09/2011,2083.350098,57.320069,2.82918161,0,,
27/09/2011,2194.030029,110.679931,5.312593937,0,,
28/09/2011,2176.639893,-17.390136,-0.792611576,0,,
29/09/2011,2212.439941,35.800048,1.644739128,0,,
30/09/2011,2179.659912,-32.780029,-1.481623451,0,,
03/10/2011,2138.23999,-41.419922,-1.900292875,0,,
04/10/2011,2091.090088,-47.149902,-2.205079983,0,,
05/10/2011,2179.419922,88.329834,4.224104667,0,,
06/10/2011,2248.780029,69.360107,3.182503119,0,,
07/10/2011,2269.189941,20.409912,0.907599309,0,,
10/10/2011,2320.800049,51.610108,2.274384663,0,,
11/10/2011,2315.969971,-4.830078,-0.208121247,0,,
12/10/2011,2372.149902,56.179931,2.425762497,0,,
13/10/2011,2332.52002,-39.629882,-1.670631437,0,,
14/10/2011,2355.47998,22.95996,0.984341391,0,,
17/10/2011,2315.889893,-39.590087,-1.680765166,0,,
18/10/2011,2306.810059,-9.079834,-0.39206674,0,,
19/10/2011,2330.080078,23.270019,1.008753144,0,,
20/10/2011,2271.77002,-58.310058,-2.50249159,0,,
21/10/2011,2337.51001,65.73999,2.893778394,0,,
24/10/2011,2369.070068,31.560058,1.350157127,0,,
25/10/2011,2343.959961,-25.110107,-1.059914071,0,,
26/10/2011,2335.060059,-8.899902,-0.379695138,0,,
27/10/2011,2476.919922,141.859863,6.075212603,0,,
28/10/2011,2462.360107,-14.559815,-0.587819367,0,,
31/10/2011,2385.219971,-77.140136,-3.132772326,0,,
01/11/2011,2259.72998,-125.489991,-5.261149602,0,,
02/11/2011,2291.889893,32.159913,1.423175038,0,,
03/11/2011,2347.939941,56.050048,2.445582057,0,,
04/11/2011,2291.469971,-56.46997,-2.405085795,0,,
07/11/2011,2275.919922,-15.550049,-0.678605838,0,,
08/11/2011,2303.199951,27.280029,1.198637471,0,,
09/11/2011,2249.389893,-53.810058,-2.336317261,0,,
10/11/2011,2254.919922,5.530029,0.24584573,0,,
11/11/2011,2324.810059,69.890137,3.099450952,0,,
14/11/2011,2288.320068,-36.489991,-1.569590206,0,,
15/11/2011,2254,-34.320068,-1.499793166,0,,
16/11/2011,2267.959961,13.959961,0.619341659,0,,
17/11/2011,2242.780029,-25.179932,-1.110245879,0,,
18/11/2011,2236.679932,-6.100097,-0.271988199,0,,
21/11/2011,2160.280029,-76.399903,-3.415772722,0,,
22/11/2011,2136.810059,-23.46997,-1.086431837,0,,
23/11/2011,2096.790039,-40.02002,-1.872886167,0,,
24/11/2011,2090.25,-6.540039,-0.311907195,0,,
25/11/2011,2111.26001,21.01001,1.005143404,0,,
28/11/2011,2221.76001,110.5,5.233841378,0,,
29/11/2011,2234.169922,12.409912,0.558562218,0,,
30/11/2011,2330.429932,96.26001,4.308535759,0,,
01/12/2011,2313.840088,-16.589844,-0.711879116,0,,
02/12/2011,2342.5,28.659912,1.238629763,0,,
05/12/2011,2369.389893,26.889893,1.147914322,0,,
06/12/2011,2356.709961,-12.679932,-0.535155993,0,,
07/12/2011,2344.919922,-11.790039,-0.50027535,0,,
08/12/2011,2288.050049,-56.869873,-2.425237317,0,,
09/12/2011,2342.590088,54.540039,2.383690821,0,,
12/12/2011,2269.459961,-73.130127,-3.1217637,0,,
